Cost,Endogeneity,day,Approximation,RMSE,MAPE,R2
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Wed,x1^3,22.425895591941657,1.0260601739905664,0.9913972426218666
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Wed,x1x2,22.307464009927525,1.0224515984445202,0.9914878653495007
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Thu,x1,70.63477085234827,3.121385560018804,0.9218698268538771
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Thu,x1^2,26.353173984419904,1.2122180839217973,0.9891245417856901
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Thu,x1^3,24.161646833463763,1.0984757056539494,0.9908581357166683
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Thu,x1x2,24.637742859122962,1.113842509054272,0.9904943122964722
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Fri,x1,53.12365433065761,2.1488445652255073,0.9637709610967907
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Fri,x1^2,27.577763949631194,1.14638730559962,0.9902366461695093
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Fri,x1^3,20.848451587370572,0.8695365287799159,0.9944200727106026
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Fri,x1x2,26.486188629002697,1.0971396364277517,0.9909942504686406
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Sat,x1,53.710549413885,2.1108891276853963,0.974159936715255
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Sat,x1^2,23.572071521864412,0.9467653784123004,0.9950229742977627
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Sat,x1^3,15.42372067270327,0.6109744226358406,0.9978691509457113
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Sat,x1x2,23.27785497419588,0.9353403326414964,0.9951464411546073
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Sun,x1,64.88657866391674,2.6585189514687273,0.9567007436184234
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Sun,x1^2,19.651407768551184,0.8155673048065193,0.9960284684033703
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Sun,x1^3,15.666006850315199,0.6344161223708059,0.9974760118505823
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Sun,x1x2,19.21423889997949,0.8103310021072844,0.9962032057807132
